	Kingdom	Phylum	Class	Order	Family	Genus
ASV_5077	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_5078	Bacteria	Actinobacteria	Actinobacteria	PeM15	NA	NA
ASV_5079	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_5080	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA
ASV_5081	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
ASV_5082	Bacteria	Planctomycetes	Planctomycetacia	NA	NA	NA
ASV_5083	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Cucumibacter
ASV_5084	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_5085	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_5086	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV_5087	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
ASV_5088	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_5089	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	NA
ASV_5090	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_5091	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_5092	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV_5093	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
ASV_5094	Eukaryota	Chlorophyta_ph	Chlorophyceae	Sphaeropleales	Sphaeropleales_fa	NA
ASV_5095	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5096	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nioella
ASV_5097	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5098	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_5099	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV_5100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
ASV_5101	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_5102	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus
ASV_5103	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Vitellibacter
ASV_5104	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_5105	Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	NA	NA
ASV_5106	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	NA
ASV_5107	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
ASV_5108	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	NA
ASV_5109	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_5110	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5111	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV_5112	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_5113	Bacteria	NA	NA	NA	NA	NA
ASV_5114	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5116	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5117	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA
ASV_5118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_5119	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_5120	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_5121	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_5122	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_5123	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_5124	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_5125	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_5126	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Mangrovibacterium
ASV_5127	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
ASV_5128	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_5129	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_5130	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_5131	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
ASV_5132	Bacteria	Firmicutes	Bacilli	NA	NA	NA
ASV_5133	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_5134	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_5135	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_5136	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_5137	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA
ASV_5138	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus
ASV_5139	Bacteria	NA	NA	NA	NA	NA
ASV_5140	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
ASV_5141	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_5142	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_5143	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_5144	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ASV_5145	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
ASV_5146	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria
ASV_5147	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA
ASV_5148	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_5149	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_5150	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
ASV_5151	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
ASV_5152	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_5153	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5154	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5155	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_5156	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
ASV_5157	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_5158	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
ASV_5159	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5160	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
ASV_5161	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5162	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5163	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_5164	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_5165	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_5166	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
ASV_5167	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5168	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga
ASV_5169	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_5170	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_5171	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_5172	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
ASV_5173	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	NA
ASV_5174	Bacteria	Planctomycetes	OM190	NA	NA	NA
ASV_5175	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA
ASV_5176	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_5177	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
ASV_5178	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_5179	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
ASV_5180	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA
ASV_5181	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
ASV_5182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudodonghicola
ASV_5183	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5184	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_5185	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_5186	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
ASV_5187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5188	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5189	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
ASV_5190	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Leptonema
ASV_5191	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_5192	Bacteria	NA	NA	NA	NA	NA
ASV_5193	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5194	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	NA
ASV_5195	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_5196	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5197	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella
ASV_5198	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_5199	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
ASV_5200	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5201	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella
ASV_5202	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5203	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
ASV_5204	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella
ASV_5205	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_5206	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5207	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_5208	Bacteria	NA	NA	NA	NA	NA
ASV_5209	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_Incertae_Sedis	Unknown_Family	Acuticoccus
ASV_5210	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5211	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_5212	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_5213	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_5214	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_5215	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Millisia
ASV_5216	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_5217	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA
ASV_5218	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylotenera
ASV_5219	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5220	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA
ASV_5221	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	NA	NA
ASV_5222	Bacteria	NA	NA	NA	NA	NA
ASV_5223	Bacteria	NA	NA	NA	NA	NA
ASV_5224	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5225	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_5226	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_Incertae_Sedis	Unknown_Family	Acuticoccus
ASV_5227	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA
ASV_5228	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	NA
ASV_5229	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azomonas
ASV_5230	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_5231	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Flammeovirgaceae	NA
ASV_5232	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_5233	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga
ASV_5234	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Leptonema
ASV_5235	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA
ASV_5236	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV_5237	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_5238	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5239	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA
ASV_5240	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5241	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	NA
ASV_5242	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5243	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5244	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA
ASV_5245	Bacteria	Proteobacteria	Gammaproteobacteria	P0X4b2H11	NA	NA
ASV_5246	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
ASV_5247	Bacteria	NA	NA	NA	NA	NA
ASV_5248	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_5249	Bacteria	Planctomycetes	NA	NA	NA	NA
ASV_5250	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_5251	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Flammeovirgaceae	NA
ASV_5252	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5253	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5254	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5255	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5256	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5257	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oceanobacter
ASV_5258	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5259	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5260	Bacteria	NA	NA	NA	NA	NA
ASV_5261	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_5262	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_5263	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	NA
ASV_5264	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5265	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA
ASV_5266	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5267	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5268	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_5269	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5270	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
ASV_5271	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_5272	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_5273	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5274	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5275	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
ASV_5276	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5277	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5278	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5279	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5280	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_5281	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
ASV_5282	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5283	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5284	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
ASV_5285	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5286	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5287	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_5288	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
ASV_5289	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia
ASV_5290	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_5291	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5292	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA
ASV_5293	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_5294	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia
ASV_5295	Bacteria	NA	NA	NA	NA	NA
ASV_5296	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5297	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_5298	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
ASV_5299	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
ASV_5300	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5301	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA
ASV_5302	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5303	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5304	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5305	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_5306	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_5307	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_5308	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_5309	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aquimixticola
ASV_5310	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5311	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5312	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_5313	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_5314	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_5315	Bacteria	Acidobacteria	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
ASV_5316	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_5317	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5318	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5319	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_5320	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5321	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus
ASV_5322	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5323	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Aestuariispira
ASV_5324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5325	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_5326	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus
ASV_5327	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV_5328	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5329	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5330	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
ASV_5331	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_5332	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas
ASV_5333	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5334	Bacteria	NA	NA	NA	NA	NA
ASV_5335	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA
ASV_5336	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_MBIC10613
ASV_5337	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_5338	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_5339	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Tianweitania
ASV_5340	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquincola
ASV_5341	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA
ASV_5342	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_5343	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5344	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
ASV_5345	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5346	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Thiolapillus
ASV_5347	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_5348	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parablastomonas
ASV_5349	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5350	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5351	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_5352	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA
ASV_5353	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA
ASV_5354	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5355	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_5356	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA
ASV_5357	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_5358	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA
ASV_5359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	NA
ASV_5360	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
